2024-07-17 10:50:14,293 INFO    SenderThread:9608 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\Works\SomeCodes\testing-wandb\wandb\run-20240717_105010-36bkkm8c\files\config.yaml
2024-07-17 10:50:14,293 INFO    SenderThread:9608 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\Works\SomeCodes\testing-wandb\wandb\run-20240717_105010-36bkkm8c\files\conda-environment.yaml
2024-07-17 10:50:14,293 INFO    SenderThread:9608 [dir_watcher.py:_on_file_created():271] file/dir created: D:\Works\SomeCodes\testing-wandb\wandb\run-20240717_105010-36bkkm8c\files\wandb-metadata.json
2024-07-17 10:50:14,293 INFO    SenderThread:9608 [dir_watcher.py:_on_file_created():271] file/dir created: D:\Works\SomeCodes\testing-wandb\wandb\run-20240717_105010-36bkkm8c\files\requirements.txt
2024-07-17 10:50:14,293 INFO    SenderThread:9608 [dir_watcher.py:_on_file_created():271] file/dir created: D:\Works\SomeCodes\testing-wandb\wandb\run-20240717_105010-36bkkm8c\files\wandb-summary.json
2024-07-17 10:50:14,293 INFO    SenderThread:9608 [dir_watcher.py:finish():388] scan: D:\Works\SomeCodes\testing-wandb\wandb\run-20240717_105010-36bkkm8c\files
2024-07-17 10:50:14,293 INFO    SenderThread:9608 [dir_watcher.py:finish():402] scan save: D:\Works\SomeCodes\testing-wandb\wandb\run-20240717_105010-36bkkm8c\files\conda-environment.yaml conda-environment.yaml
2024-07-17 10:50:14,294 INFO    SenderThread:9608 [dir_watcher.py:finish():402] scan save: D:\Works\SomeCodes\testing-wandb\wandb\run-20240717_105010-36bkkm8c\files\config.yaml config.yaml
2024-07-17 10:50:14,295 INFO    SenderThread:9608 [dir_watcher.py:finish():402] scan save: D:\Works\SomeCodes\testing-wandb\wandb\run-20240717_105010-36bkkm8c\files\requirements.txt requirements.txt
2024-07-17 10:50:14,295 INFO    SenderThread:9608 [dir_watcher.py:finish():402] scan save: D:\Works\SomeCodes\testing-wandb\wandb\run-20240717_105010-36bkkm8c\files\wandb-metadata.json wandb-metadata.json
2024-07-17 10:50:14,296 INFO    SenderThread:9608 [dir_watcher.py:finish():402] scan save: D:\Works\SomeCodes\testing-wandb\wandb\run-20240717_105010-36bkkm8c\files\wandb-summary.json wandb-summary.json
2024-07-17 10:50:14,296 INFO    SenderThread:9608 [sender.py:transition_state():614] send defer: 10
2024-07-17 10:50:14,298 DEBUG   HandlerThread:9608 [handler.py:handle_request():158] handle_request: defer
2024-07-17 10:50:14,298 INFO    HandlerThread:9608 [handler.py:handle_request_defer():184] handle defer: 10
2024-07-17 10:50:14,299 DEBUG   SenderThread:9608 [sender.py:send_request():406] send_request: defer
2024-07-17 10:50:14,299 INFO    SenderThread:9608 [sender.py:send_request_defer():610] handle sender defer: 10
2024-07-17 10:50:14,299 INFO    SenderThread:9608 [file_pusher.py:finish():169] shutting down file pusher
2024-07-17 10:50:14,433 ERROR   wandb-upload_2:9608 [internal_api.py:upload_file():2887] upload_file exception https://storage.googleapis.com/wandb-production.appspot.com/rasool/test_project/36bkkm8c/config.yaml?Expires=1721314214&GoogleAccessId=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com&Signature=p9LmW%2FMufqTQ7rrAXbrxbvWDqgtJjoA8RGhl%2FrtfoMwqgrv5%2BFAfx79sKvmhpYSEhI04KQXbP2YCWsthxNlbDRsF%2Fr44e%2B5SseEnc8fYigFtTL%2BIfnTsLdfo%2FPCQplcagya3%2BlrMjzg%2BZL%2FOk2pzv3WUs8T17NCv9HThx68QDCGHsAwMPDHtu1fw0qq0HNdbZp%2FlguJ3YL8uLSgmSboRHU7NZPkdgjqIqRvjfUtp9Y7GLZXBrolMB%2B3vXcHGl7vIjxOyDrkwD%2FSzum4Oclasj77oOfL9IbT8wnkc02kEJLX6jHNuCuz7PlG9tkZJKdQSEjHtg2p58%2F15foT%2FlHHw0A%3D%3D: HTTPSConnectionPool(host='storage.googleapis.com', port=443): Max retries exceeded with url: /wandb-production.appspot.com/rasool/test_project/36bkkm8c/config.yaml?Expires=1721314214&GoogleAccessId=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com&Signature=p9LmW%2FMufqTQ7rrAXbrxbvWDqgtJjoA8RGhl%2FrtfoMwqgrv5%2BFAfx79sKvmhpYSEhI04KQXbP2YCWsthxNlbDRsF%2Fr44e%2B5SseEnc8fYigFtTL%2BIfnTsLdfo%2FPCQplcagya3%2BlrMjzg%2BZL%2FOk2pzv3WUs8T17NCv9HThx68QDCGHsAwMPDHtu1fw0qq0HNdbZp%2FlguJ3YL8uLSgmSboRHU7NZPkdgjqIqRvjfUtp9Y7GLZXBrolMB%2B3vXcHGl7vIjxOyDrkwD%2FSzum4Oclasj77oOfL9IbT8wnkc02kEJLX6jHNuCuz7PlG9tkZJKdQSEjHtg2p58%2F15foT%2FlHHw0A%3D%3D (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))
2024-07-17 10:50:14,434 ERROR   wandb-upload_2:9608 [internal_api.py:upload_file():2889] upload_file request headers: {'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Length': '366'}
2024-07-17 10:50:14,434 ERROR   wandb-upload_2:9608 [internal_api.py:upload_file():2891] upload_file response body: ''
2024-07-17 10:50:14,458 ERROR   wandb-upload_1:9608 [internal_api.py:upload_file():2887] upload_file exception https://storage.googleapis.com/wandb-production.appspot.com/rasool/test_project/36bkkm8c/conda-environment.yaml?Expires=1721314214&GoogleAccessId=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com&Signature=lPCQE7qf9gX0%2Fo5AKyvBH1EPPsGgO0Xs0o5HvY3Exghmp9F0yajOE68Ab%2B5xRxBifpoUcGT8yI6V%2FHRck%2BeBlXCHebY4d3R1oPCjPC%2FnmvCFr4x%2BMsFu7jIEr0lQFcWCL7439k0Ocp5d7Rabq94K8cHpNZ%2F5XLWSjRwV%2B3fAAyQkPxbwfAUSjCB6md%2BKnZqyP0NUVRWg3eVK2epgXCP%2BLpmI5%2F1jS5JnSPcjC2EgCLkVPZZbsOr49SL6S67tMCSCjXznH%2BmAjCR4wnFs4vMk%2BBWICb1cYgUQNd5ZoWt%2F7OF4cANn764i5ZY0qf3IbIGQ5s63J7Sk42SnbyrYC6LFfw%3D%3D: HTTPSConnectionPool(host='storage.googleapis.com', port=443): Max retries exceeded with url: /wandb-production.appspot.com/rasool/test_project/36bkkm8c/conda-environment.yaml?Expires=1721314214&GoogleAccessId=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com&Signature=lPCQE7qf9gX0%2Fo5AKyvBH1EPPsGgO0Xs0o5HvY3Exghmp9F0yajOE68Ab%2B5xRxBifpoUcGT8yI6V%2FHRck%2BeBlXCHebY4d3R1oPCjPC%2FnmvCFr4x%2BMsFu7jIEr0lQFcWCL7439k0Ocp5d7Rabq94K8cHpNZ%2F5XLWSjRwV%2B3fAAyQkPxbwfAUSjCB6md%2BKnZqyP0NUVRWg3eVK2epgXCP%2BLpmI5%2F1jS5JnSPcjC2EgCLkVPZZbsOr49SL6S67tMCSCjXznH%2BmAjCR4wnFs4vMk%2BBWICb1cYgUQNd5ZoWt%2F7OF4cANn764i5ZY0qf3IbIGQ5s63J7Sk42SnbyrYC6LFfw%3D%3D (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))
2024-07-17 10:50:14,458 ERROR   wandb-upload_1:9608 [internal_api.py:upload_file():2889] upload_file request headers: {'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Length': '1201'}
2024-07-17 10:50:14,458 ERROR   wandb-upload_1:9608 [internal_api.py:upload_file():2891] upload_file response body: ''
2024-07-17 10:50:14,467 ERROR   wandb-upload_4:9608 [internal_api.py:upload_file():2887] upload_file exception https://storage.googleapis.com/wandb-production.appspot.com/rasool/test_project/36bkkm8c/wandb-summary.json?Expires=1721314214&GoogleAccessId=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com&Signature=gi1cJjOzcdvSMDCEclwYket1vHdk9CLuwLTkHqNrX7WzUfrhEll6OA9jy9UFyTGbbi283i%2FacuGlqUzdSvB1REcYR1zKtJNjFBiyeaWB57K7Zh3w77yQ%2F2VR4oMmv%2FF%2BBRalXliut9x4HqZEYPOXLN8aAoY%2F8XS2acsm1y3dkW0AKY8l1Enymb0cyebA%2FOT10AWCDRFs8o5vJN2Qhs2Mi5QhDOg8DQLIMDlTjnUvcNf0xS%2FIrKYxiWNQ69mc9d27xErmsh6itmP8%2BL4pCXpfQoiZtTy%2BO6TCJGuUCUZkSE1iDD85JFLdhtH99ho%2FRWlc8UBX1rAYX2D57bf0PdDAfQ%3D%3D: HTTPSConnectionPool(host='storage.googleapis.com', port=443): Max retries exceeded with url: /wandb-production.appspot.com/rasool/test_project/36bkkm8c/wandb-summary.json?Expires=1721314214&GoogleAccessId=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com&Signature=gi1cJjOzcdvSMDCEclwYket1vHdk9CLuwLTkHqNrX7WzUfrhEll6OA9jy9UFyTGbbi283i%2FacuGlqUzdSvB1REcYR1zKtJNjFBiyeaWB57K7Zh3w77yQ%2F2VR4oMmv%2FF%2BBRalXliut9x4HqZEYPOXLN8aAoY%2F8XS2acsm1y3dkW0AKY8l1Enymb0cyebA%2FOT10AWCDRFs8o5vJN2Qhs2Mi5QhDOg8DQLIMDlTjnUvcNf0xS%2FIrKYxiWNQ69mc9d27xErmsh6itmP8%2BL4pCXpfQoiZtTy%2BO6TCJGuUCUZkSE1iDD85JFLdhtH99ho%2FRWlc8UBX1rAYX2D57bf0PdDAfQ%3D%3D (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))
2024-07-17 10:50:14,468 ERROR   wandb-upload_4:9608 [internal_api.py:upload_file():2889] upload_file request headers: {'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Length': '120'}
2024-07-17 10:50:14,468 ERROR   wandb-upload_4:9608 [internal_api.py:upload_file():2891] upload_file response body: ''
